CME;EC    ;202204;20210805;20220408;20220408;20220408;20220409;1CMEEC    ;202206
CME;EC    ;202205;20210805;20220506;20220506;20220506;20220507;1CMEEC    ;202206
CME;EC    ;202206;20210805;20220603;20220603;20220603;20220604;1CMEEC    ;202206
CME;EC    ;202207;20210805;20220708;20220708;20220708;20220709;1CMEEC    ;202209
CME;EC    ;202208;20210805;20220805;20220805;20220805;20220806;1CMEEC    ;202209
CME;EC    ;202209;20210805;20220909;20220909;20220909;20220910;1CMEEC    ;202209
CME;EC    ;202210;20210805;20221007;20221007;20221007;20221008;1CMEEC    ;202212
CME;EC    ;202211;20210805;20221104;20221104;20221104;20221105;1CMEEC    ;202212
CME;EC    ;202212;20210805;20221209;20221209;20221209;20221210;1CMEEC    ;202212
CME;ES    ;202112;20200813;20211217;20211217;20211217;20211218;1CMEES    ;202112
CME;ES    ;202203;20210628;20220318;20220318;20220318;20220319;1CMEES    ;202203
CME;ES    ;202206;20210628;20220617;20220617;20220617;20220618;1CMEES    ;202206
CME;ES    ;202209;20210628;20220916;20220916;20220916;20220917;1CMEES    ;202209
CME;ES    ;202212;20210628;20221216;20221216;20221216;20221217;1CMEES    ;202212
CME;EW    ;202111;20210225;20211130;20211130;20211130;20211201;1CMEES    ;202112
CME;EW    ;202112;20210225;20211231;20211231;20211231;20220101;1CMEES    ;202203
CME;EW    ;202201;20210225;20220131;20220131;20220131;20220201;1CMEES    ;202203
CME;EW    ;202202;20210225;20220228;20220228;20220228;20220301;1CMEES    ;202203
CME;EW    ;202203;20210225;20220331;20220331;20220331;20220401;1CMEES    ;202206
CME;EW    ;202204;20210225;20220429;20220429;20220429;20220430;1CMEES    ;202206
CME;EW    ;202205;20210225;20220531;20220531;20220531;20220601;1CMEES    ;202206
CME;EW    ;202206;20210225;20220630;20220630;20220630;20220701;1CMEES    ;202209
CME;EW    ;202207;20210225;20220729;20220729;20220729;20220730;1CMEES    ;202209
CME;EW    ;202208;20210225;20220831;20220831;20220831;20220901;1CMEES    ;202209
CME;EW    ;202209;20210225;20220930;20220930;20220930;20221001;1CMEES    ;202212
CME;EW    ;202210;20210225;20221031;20221031;20221031;20221101;1CMEES    ;202212
CME;EW1   ;202112;20210225;20211203;20211203;20211203;20211204;1CMEES    ;202112
CME;EW1   ;202201;20210225;20220107;20220107;20220107;20220108;1CMEES    ;202203
CME;EW1   ;202202;20210225;20220204;20220204;20220204;20220205;1CMEES    ;202203
CME;EW1   ;202203;20210225;20220304;20220304;20220304;20220305;1CMEES    ;202203
CME;EW1   ;202204;20210225;20220401;20220401;20220401;20220402;1CMEES    ;202206
CME;EW1   ;202205;20210225;20220506;20220506;20220506;20220507;1CMEES    ;202206
CME;EW1   ;202206;20210225;20220603;20220603;20220603;20220604;1CMEES    ;202206
CME;EW2   ;202112;20210225;20211210;20211210;20211210;20211211;1CMEES    ;202112
CME;EW2   ;202201;20210225;20220114;20220114;20220114;20220115;1CMEES    ;202203
CME;EW2   ;202202;20210225;20220211;20220211;20220211;20220212;1CMEES    ;202203
CME;EW2   ;202203;20210225;20220311;20220311;20220311;20220312;1CMEES    ;202203
CME;EW2   ;202204;20210225;20220408;20220408;20220408;20220409;1CMEES    ;202206
CME;EW2   ;202205;20210225;20220513;20220513;20220513;20220514;1CMEES    ;202206
CME;EW2   ;202206;20210225;20220610;20220610;20220610;20220611;1CMEES    ;202206
CME;EW3   ;202111;20210225;20211119;20211119;20211119;20211120;1CMEES    ;202112
CME;EW3   ;202201;20210225;20220121;20220121;20220121;20220122;1CMEES    ;202203
CME;EW3   ;202202;20210225;20220218;20220218;20220218;20220219;1CMEES    ;202203
CME;EW3   ;202204;20210225;20220414;20220414;20220414;20220415;1CMEES    ;202206
CME;EW3   ;202205;20210225;20220520;20220520;20220520;20220521;1CMEES    ;202206
CME;EW3   ;202207;20210225;20220715;20220715;20220715;20220716;1CMEES    ;202209
CME;EW3   ;202208;20210225;20220819;20220819;20220819;20220820;1CMEES    ;202209
CME;EW4   ;202111;20210225;20211126;20211126;20211126;20211127;1CMEES    ;202112
CME;EW4   ;202112;20210225;20211223;20211223;20211223;20211224;1CMEES    ;202203
CME;EW4   ;202201;20210225;20220128;20220128;20220128;20220129;1CMEES    ;202203
CME;EW4   ;202202;20210225;20220225;20220225;20220225;20220226;1CMEES    ;202203
CME;EW4   ;202203;20210225;20220325;20220325;20220325;20220326;1CMEES    ;202206
CME;EW4   ;202204;20210225;20220422;20220422;20220422;20220423;1CMEES    ;202206
CME;EW4   ;202205;20210225;20220527;20220527;20220527;20220528;1CMEES    ;202206
CME;EX    ;202111;20210426;20211130;20211130;20211130;20211201;1CMEMES   ;202112
CME;EX    ;202112;20210426;20211231;20211231;20211231;20220101;1CMEMES   ;202203
CME;EX    ;202201;20210426;20220131;20220131;20220131;20220201;1CMEMES   ;202203
CME;EX    ;202202;20210426;20220228;20220228;20220228;20220301;1CMEMES   ;202203
CME;EX    ;202203;20210426;20220331;20220331;20220331;20220401;1CMEMES   ;202206
CME;EX    ;202204;20210426;20220429;20220429;20220429;20220430;1CMEMES   ;202206
CME;EX    ;202205;20210426;20220531;20220531;20220531;20220601;1CMEMES   ;202206
CME;EX    ;202206;20210426;20220630;20220630;20220630;20220701;1CMEMES   ;202209
CME;EX    ;202207;20210426;20220729;20220729;20220729;20220730;1CMEMES   ;202209
CME;EX    ;202208;20210426;20220831;20220831;20220831;20220901;1CMEMES   ;202209
CME;EX    ;202209;20210426;20220930;20220930;20220930;20221001;1CMEMES   ;202212
CME;EX    ;202210;20210426;20221031;20221031;20221031;20221101;1CMEMES   ;202212
CME;EX1   ;202112;20210426;20211203;20211203;20211203;20211204;1CMEMES   ;202112
CME;EX1   ;202201;20210426;20220107;20220107;20220107;20220108;1CMEMES   ;202203
CME;EX1   ;202202;20210426;20220204;20220204;20220204;20220205;1CMEMES   ;202203
CME;EX1   ;202203;20210426;20220304;20220304;20220304;20220305;1CMEMES   ;202203
CME;EX1   ;202204;20210426;20220401;20220401;20220401;20220402;1CMEMES   ;202206
