CME;MP    ;202203;20210914;20220314;20220314;20220314;20220311
CME;MP    ;202206;20211213;20220613;20220613;20220613;20220610
CME;MP    ;202209;20220319;20220919;20220919;20220919;20220916
CME;MP    ;202212;20220619;20221219;20221219;20221219;20221216
CME;NE    ;202112;20210613;20211213;20211213;20211213;20210812
CME;NE1   ;202112;20210613;20211213;20211213;20211213;20211210
CME;NE1   ;202203;20210228;20220314;20220314;20220314;20220311
CME;NE1   ;202206;20210531;20220613;20220613;20220613;20220610
CME;NE1   ;202209;20210831;20220919;20220919;20220919;20220916
CME;NE1   ;202212;20211130;20221219;20221219;20221219;20221216
CME;NQ    ;202112;20210615;20211217;20211217;20211217;20211217
CME;NQ    ;202203;20210915;20220318;20220318;20220318;20220318
CME;NQ    ;202206;20211214;20220617;20220617;20220617;20220617
CME;NQ    ;202209;20220320;20220916;20220916;20220916;20220916
CME;NQ    ;202212;20220620;20221216;20221216;20221216;20221216
CME;RP    ;202112;20210613;20211213;20211213;20211213;20211210
CME;RP    ;202203;20210914;20220314;20220314;20220314;20220311
CME;RP    ;202206;20211213;20220613;20220613;20220613;20220610
CME;RP    ;202209;20220319;20220919;20220919;20220919;20220916
CME;RP    ;202212;20220619;20221219;20221219;20221219;20221216
CME;RTY   ;202112;20210615;20211217;20211217;20211217;20211217
CME;RTY   ;202203;20210915;20220318;20220318;20220318;20220318
CME;RTY   ;202206;20211214;20220617;20220617;20220617;20220617
CME;RTY   ;202209;20220320;20220916;20220916;20220916;20220916
CME;RTY   ;202212;20220620;20221216;20221216;20221216;20221216
CME;RY    ;202112;20210613;20211213;20211213;20211213;20211210
CME;RY    ;202203;20210914;20220314;20220314;20220314;20220311
CME;RY    ;202206;20211213;20220613;20220613;20220613;20220610
CME;RY    ;202209;20220319;20220919;20220919;20220919;20220916
CME;RY    ;202212;20220619;20221219;20221219;20221219;20221216
CME;SF    ;202112;20210613;20211213;20211213;20211213;20211210
CME;SF    ;202203;20210914;20220314;20220314;20220314;20220311
CME;SF    ;202206;20211213;20220613;20220613;20220613;20220610
CME;SF    ;202209;20220319;20220919;20220919;20220919;20220916
CME;SF    ;202212;20220619;20221219;20221219;20221219;20221216
CME;UROM  ;202112;20210613;20211213;20211213;20211213;20211210
CME;UROM  ;202203;20210914;20220314;20220314;20220314;20220311
CME;UROM  ;202206;20211213;20220613;20220613;20220613;20220610
CME;UROM  ;202209;20220319;20220919;20220919;20220919;20220916
CME;UROM  ;202212;20220619;20221219;20221219;20221219;20221216
CME;XAV   ;202112;20210615;20211217;20211217;20211217;20211217
CME;XAV   ;202203;20210228;20220318;20220318;20220318;20220318
CME;XAV   ;202206;20210531;20220617;20220617;20220617;20220617
CME;XAV   ;202209;20210531;20220916;20220916;20220916;20220916
CME;XAV   ;202212;20211130;20221216;20221216;20221216;20221216
CMX;GC    ;202112;20210730;20211229;20211130;20211229;20211129
CMX;GC    ;202202;20210929;20220224;20220131;20220224;20220128
CMX;GC    ;202204;20211129;20220427;20220331;20220427;20220330
CMX;GC    ;202206;20220128;20220628;20220531;20220628;20220530
CMX;GC    ;202208;20220330;20220829;20220729;20220829;20220728
CMX;GC    ;202210;20220530;20221027;20220930;20221027;20220929
CMX;GC    ;202212;20220728;20221228;20221130;20221228;20221129
CMX;GC-T  ;202112;20210730;20211229;20211130;20211229;20211129
CMX;GC-T  ;202202;20210929;20220224;20220131;20220224;20220128
CMX;GC-T  ;202204;20211129;20220427;20220331;20220427;20220330
CMX;GC-T  ;202206;20220128;20220628;20220531;20220628;20220530
CMX;GC-T  ;202208;20220330;20220829;20220729;20220829;20220728
CMX;GC-T  ;202210;20220530;20221027;20220930;20221027;20220929
CMX;GC-T  ;202212;20220728;20221228;20221130;20221228;20221129
CMX;HG    ;202112;20210630;20211229;20211130;20211229;20211129
CMX;HG    ;202203;20210830;20220329;20220228;20220329;20220225
CMX;HG    ;202205;20211129;20220526;20220429;20220526;20220428
CMX;HG    ;202207;20220225;20220727;20220630;20220727;20220629
CMX;HG    ;202209;20220428;20220928;20220831;20220928;20220830
CMX;HG    ;202212;20220629;20221228;20221130;20221228;20221129
CMX;HG-T  ;202112;20210730;20211229;20211130;20211229;20211129
CMX;HG-T  ;202203;20210830;20220329;20220228;20220329;20220225
CMX;HG-T  ;202205;20211129;20220526;20220429;20220526;20220428
CMX;HG-T  ;202207;20220227;20220727;20220630;20220727;20220629
CMX;HG-T  ;202209;20220428;20220928;20220831;20220928;20220830
CMX;HG-T  ;202212;20220629;20221228;20221130;20221228;20221129
CMX;MGC   ;202112;20210209;20211229;20211130;20211229;20211129
CMX;MGC   ;202202;20210929;20220224;20220131;20220224;20220128
CMX;MGC   ;202204;20211129;20220427;20220331;20220427;20220330
CMX;MGC   ;202206;20220128;20220628;20220531;20220628;20220530
CMX;MGC   ;202208;20220330;20220829;20220729;20220829;20220728
CMX;MGC   ;202210;20220530;20221027;20220930;20221027;20220929
CMX;MGC   ;202212;20220728;20221228;20221130;20221228;20221129
CMX;SI    ;202112;20210630;20211229;20211130;20211229;20211129
CMX;SI    ;202203;20210830;20220329;20220228;20220329;20220225
CMX;SI    ;202205;20211129;20220526;20220429;20220526;20220428
CMX;SI    ;202207;20220225;20220727;20220630;20220727;20220629
CMX;SI    ;202209;20220428;20220928;20220831;20220928;20220830
